,occupancyRate,occupancyRate(max),visits,visits(max),visitLength,visitLength(max),visitIncome,visitIncome(max),visitNightRate,visitNightRate(max),occupiedDays,occupiedDays(max),availableDays,availableDays(max),occupiedListings,availableListings,month,InterZone,ListingOpenCalendar_over0,ListingOpenCalendar_over60,ListingOpenCalendar_over90,ListingOpenCalendar_over120,totalListings_observed
489,0.198004987319583,1.0,1.4565217391304348,10.0,3.9950248756218905,31.0,411.8124455477852,3090.0,103.08132198643186,800.0,5.8478260869565215,31.0,28.42753623188406,31.0,78.0,138.0,2021-10,S02001619,150,100,86,79,499
490,0.1684984358706986,1.0,1.3503649635036497,8.0,3.675675675675676,30.0,423.54263524608353,4500.0,115.22851105959626,900.0,4.978102189781022,30.0,28.26277372262774,30.0,69.0,137.0,2021-11,S02001619,128,88,74,68,499
491,0.147508793894026,1.0,1.525179856115108,9.0,2.768867924528302,31.0,334.4681782861028,2716.891891891892,120.796003060739,957.0,4.35251798561151,31.0,28.107913669064747,31.0,75.0,139.0,2021-12,S02001619,134,106,81,72,499
492,0.1474073563363288,1.0,1.1971830985915493,8.0,3.347058823529412,28.0,296.6914823914824,3920.0,88.64244640870301,700.0,4.126760563380282,29.0,28.8943661971831,31.0,71.0,142.0,2022-01,S02001619,134,109,83,75,499
493,0.08567768627919,1.0,0.5263157894736842,4.0,4.328571428571428,28.0,435.0456582633053,2760.0,100.50559761858538,658.0,2.338345864661654,28.0,27.25563909774436,28.0,42.0,133.0,2022-02,S02001619,131,93,74,67,499
494,0.1491629348951397,1.0,1.044776119402985,8.0,3.857142857142857,31.0,349.06292016806725,3720.0,90.49779411764706,300.0,4.246268656716418,31.0,29.97761194029851,31.0,53.0,134.0,2022-03,S02001619,131,94,78,63,499
495,0.1605042263412013,1.0,1.2426470588235294,6.0,3.544378698224852,30.0,421.3996593150439,2973.590909090909,118.89239135933629,650.0,4.404411764705882,30.0,28.08823529411765,30.0,68.0,136.0,2022-04,S02001619,133,95,77,60,499
496,0.1301522116967512,0.7741935483870968,1.148148148148148,8.0,3.270967741935484,21.0,369.74405809244513,2730.0,113.0381242688935,400.0,3.888888888888889,24.0,28.2,31.0,65.0,135.0,2022-05,S02001619,172,123,97,77,499
497,0.1776171319621668,1.0,1.3049645390070923,9.0,3.929347826086957,30.0,514.3901174412794,6750.0,130.9097947568401,850.0,5.127659574468085,30.0,27.368794326241133,30.0,74.0,141.0,2022-06,S02001619,172,116,97,75,499
498,0.244559541461168,1.0,2.7251184834123223,19.0,2.40695652173913,30.0,304.77531685137825,6052.0,126.6226930560278,5000.0,6.725118483412322,30.0,27.421800947867297,30.0,134.0,211.0,2021-06,S02001620,235,199,174,160,672
