,occupancyRate,occupancyRate(max),visits,visits(max),visitLength,visitLength(max),visitIncome,visitIncome(max),visitNightRate,visitNightRate(max),occupiedDays,occupiedDays(max),availableDays,availableDays(max),occupiedListings,availableListings,month,InterZone,ListingOpenCalendar_over0,ListingOpenCalendar_over60,ListingOpenCalendar_over90,ListingOpenCalendar_over120,totalListings_observed
72,0.0422077922077922,0.4642857142857143,0.0,0.0,,,,,,,1.181818181818182,13.0,27.0,28.0,1.0,11.0,2022-02,S02001860,8,7,7,6,84.0
73,0.1024996508867476,1.0,0.3636363636363636,2.0,8.5,31.0,176.6875,624.75,20.78676470588235,30.0,3.090909090909091,31.0,27.363636363636363,31.0,3.0,11.0,2022-03,S02001860,8,6,6,6,84.0
74,0.0199999999999999,0.1666666666666666,0.2,2.0,2.5,3.0,65.0,78.0,26.0,26.0,0.6,5.0,29.6,30.0,2.0,10.0,2022-04,S02001860,9,7,7,7,84.0
75,0.032258064516129,0.2580645161290322,0.3,2.0,3.333333333333333,7.0,129.66666666666666,274.0,38.9,45.0,1.0,8.0,31.0,31.0,2.0,10.0,2022-05,S02001860,14,12,9,8,84.0
76,0.0333333333333333,0.3,0.5555555555555556,5.0,1.8,5.0,79.6,225.0,44.22222222222222,45.0,1.0,9.0,29.55555555555556,30.0,1.0,9.0,2022-06,S02001860,10,6,4,4,84.0
77,0.1933333333333333,0.6333333333333333,1.6,3.0,3.625,18.0,79.625,360.0,21.96551724137931,29.0,5.8,19.0,30.0,30.0,3.0,5.0,2021-06,S02001861,3,3,2,2,111.0
78,0.0258064516129031,0.064516129032258,0.8,2.0,1.0,1.0,26.0,30.0,26.0,30.0,0.8,2.0,31.0,31.0,2.0,5.0,2021-07,S02001861,4,2,2,2,111.0
79,0.0268817204301075,0.1612903225806451,0.8333333333333334,5.0,1.0,1.0,30.6,34.0,30.6,34.0,0.8333333333333334,5.0,21.83333333333333,31.0,1.0,6.0,2021-08,S02001861,9,6,5,5,111.0
80,0.2315270935960591,1.0,0.2857142857142857,1.0,17.5,18.0,489.0,510.0,27.942857142857143,30.0,5.0,18.0,21.285714285714285,30.0,2.0,7.0,2021-09,S02001861,7,5,5,5,111.0
81,0.0126436781609195,0.0666666666666666,0.25,1.0,1.5,2.0,84.5,140.0,56.333333333333336,70.0,0.375,2.0,22.75,31.0,2.0,8.0,2021-10,S02001861,14,13,9,9,111.0
